Created with UCDetector 1.10.0	2016-05-14 13:33:23	http://www.ucdetector.org/	
net.sf.freecol.common.model.SettlementType.SettlementType(SettlementType.java:100)	Change visibility of Constructor "SettlementType.SettlementType(FreeColXMLReader,Specification)" to default	SettlementType.SettlementType(FreeColXMLReader,Specification)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.SettlementType.getPlunderRange(SettlementType.java:215)	Change visibility of Method "SettlementType.getPlunderRange(Unit)" to default	SettlementType.getPlunderRange(Unit)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.SettlementType.getTagName(SettlementType.java:460)	Change visibility of Method "SettlementType.getTagName()" to private	SettlementType.getTagName()	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Role.<init>(Role.java:44)	Change visibility of Member class "Role.RoleChange" to default - May cause compile errors!	Role.RoleChange	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Role.RoleChange(Role.java:49)	Change visibility of Constructor "Role.RoleChange.RoleChange(String,String)" to private	Role.RoleChange.RoleChange(String,String)	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Role.getFrom(Role.java:54)	Change visibility of Method "Role.RoleChange.getFrom(Specification)" to default	Role.RoleChange.getFrom(Specification)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Role.getCapture(Role.java:58)	Change visibility of Method "Role.RoleChange.getCapture(Specification)" to default	Role.RoleChange.getCapture(Specification)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Role.Role(Role.java:100)	Constructor "Role.Role(String,Specification)" has 0 references	Role.Role(String,Specification)	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.Role.getRequiredGoods(Role.java:218)	Change visibility of Method "Role.getRequiredGoods(int)" to default	Role.getRequiredGoods(int)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Role.getRequiredGoodsPrice(Role.java:234)	Change visibility of Method "Role.getRequiredGoodsPrice(Market)" to default	Role.getRequiredGoodsPrice(Market)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Role.addRoleChange(Role.java:256)	Change visibility of Method "Role.addRoleChange(String,String)" to private	Role.addRoleChange(String,String)	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Role.isCompatibleWith(Role.java:303)	Change visibility of Method "Role.isCompatibleWith(Role)" to default	Role.isCompatibleWith(Role)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Role.getAvailableRoles(Role.java:381)	Change visibility of Method "Role.getAvailableRoles(Player,UnitType,List<Role>)" to default	Role.getAvailableRoles(Player,UnitType,List<Role>)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Role.toFullString(Role.java:392)	Method "Role.toFullString()" has 0 references	Role.toFullString()	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.Role.getTagName(Role.java:547)	Change visibility of Method "Role.getTagName()" to private	Role.getTagName()	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Role.from(Role.java:46)	Change visibility of Field "Role.RoleChange.from" to private	Role.RoleChange.from	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Role.capture(Role.java:47)	Change visibility of Field "Role.RoleChange.capture" to private	Role.RoleChange.capture	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Role.militaryComparator(Role.java:67)	Change visibility of Constant "Role.militaryComparator" to default	Role.militaryComparator	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Colony.PRODUCTION_CHANGE(Colony.java:64)	EnumConstant "Colony.ColonyChangeEvent.PRODUCTION_CHANGE" has 0 references	Colony.ColonyChangeEvent.PRODUCTION_CHANGE	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.Colony.WAREHOUSE_CHANGE(Colony.java:66)	EnumConstant "Colony.ColonyChangeEvent.WAREHOUSE_CHANGE" has 0 references	Colony.ColonyChangeEvent.WAREHOUSE_CHANGE	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.Colony.modifyImmigration(Colony.java:285)	Change visibility of Method "Colony.modifyImmigration(int)" to private	Colony.modifyImmigration(int)	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Colony.getWorkTypeChoices(Colony.java:375)	Change visibility of Method "Colony.getWorkTypeChoices(Unit,boolean)" to default	Colony.getWorkTypeChoices(Unit,boolean)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Colony.getWorkLocationWithModifier(Colony.java:679)	Change visibility of Method "Colony.getWorkLocationWithModifier(String)" to private	Colony.getWorkLocationWithModifier(String)	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Colony.getWorkLocationWithModifier(Colony.java:695)	Change visibility of Method "Colony.getWorkLocationWithModifier(String,Class<T>)" to private	Colony.getWorkLocationWithModifier(String,Class<T>)	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Colony.getWorkLocationsForConsuming(Colony.java:709)	Change visibility of Method "Colony.getWorkLocationsForConsuming(GoodsType)" to private	Colony.getWorkLocationsForConsuming(GoodsType)	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Colony.canBreed(Colony.java:937)	Method "Colony.canBreed(GoodsType)" has 0 references	Colony.canBreed(GoodsType)	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.Colony.canBuild(Colony.java:962)	Method "Colony.canBuild()" has 0 references	Colony.canBuild()	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.Colony.getPriceForBuilding(Colony.java:1060)	Change visibility of Method "Colony.getPriceForBuilding(BuildableType)" to private	Colony.getPriceForBuilding(BuildableType)	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Colony.modifyLiberty(Colony.java:1180)	Change visibility of Method "Colony.modifyLiberty(int)" to default	Colony.modifyLiberty(int)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Colony.joinColony(Colony.java:1327)	Change visibility of Method "Colony.joinColony(Unit)" to default	Colony.joinColony(Unit)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Colony.updatePopulation(Colony.java:1528)	Change visibility of Method "Colony.updatePopulation()" to default	Colony.updatePopulation()	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Colony.updateEducation(Colony.java:1547)	Change visibility of Method "Colony.updateEducation(Unit,boolean)" to default	Colony.updateEducation(Unit,boolean)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Colony.evaluateFor(Colony.java:1739)	Change visibility of Method "Colony.evaluateFor(Player)" to default	Colony.evaluateFor(Player)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Colony.findTeacher(Colony.java:1828)	Change visibility of Method "Colony.findTeacher(Unit)" to private	Colony.findTeacher(Unit)	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Colony.isConsuming(Colony.java:1895)	Change visibility of Method "Colony.isConsuming(GoodsType)" to default	Colony.isConsuming(GoodsType)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Colony.getProductionModifiers(Colony.java:1981)	Change visibility of Method "Colony.getProductionModifiers(GoodsType)" to default	Colony.getProductionModifiers(GoodsType)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Colony.isProductive(Colony.java:2011)	Method "Colony.isProductive(WorkLocation)" has 0 references	Colony.isProductive(WorkLocation)	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.Colony.updateProductionTypes(Colony.java:2072)	Change visibility of Method "Colony.updateProductionTypes()" to default	Colony.updateProductionTypes()	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Colony.buildingMap(Colony.java:85)	Change visibility of Field "Colony.buildingMap" to private	Colony.buildingMap	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Colony.liberty(Colony.java:98)	Change visibility of Field "Colony.liberty" to private	Colony.liberty	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Colony.tories(Colony.java:107)	Change visibility of Field "Colony.tories" to private	Colony.tories	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Colony.oldTories(Colony.java:110)	Change visibility of Field "Colony.oldTories" to private	Colony.oldTories	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Colony.productionBonus(Colony.java:113)	Change visibility of Field "Colony.productionBonus" to private	Colony.productionBonus	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Colony.immigration(Colony.java:120)	Change visibility of Field "Colony.immigration" to private	Colony.immigration	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Colony.displayUnitCount(Colony.java:138)	Change visibility of Field "Colony.displayUnitCount" to private	Colony.displayUnitCount	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Colony.TileImprovementSuggestion(Colony.java:2121)	Change visibility of Constructor "Colony.TileImprovementSuggestion.TileImprovementSuggestion(Tile,TileImprovementType,int)" to private	Colony.TileImprovementSuggestion.TileImprovementSuggestion(Tile,TileImprovementType,int)	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Colony.getTagName(Colony.java:3076)	Change visibility of Method "Colony.getTagName()" to default	Colony.getTagName()	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Colony.descendingAmountComparator(Colony.java:2109)	Change visibility of Constant "Colony.TileImprovementSuggestion.descendingAmountComparator" to private	Colony.TileImprovementSuggestion.descendingAmountComparator	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Colony.amount(Colony.java:2119)	Change visibility of Field "Colony.TileImprovementSuggestion.amount" to private	Colony.TileImprovementSuggestion.amount	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Resource.Resource(Resource.java:83)	Constructor "Resource.Resource(Game,Tile,ResourceType)" is only called from tests	Resource.Resource(Game,Tile,ResourceType)	org.ucdetector.analyzeMarkerTestOnly	
net.sf.freecol.common.model.Resource.Resource(Resource.java:83)	Change visibility of Constructor "Resource.Resource(Game,Tile,ResourceType)" to default	Resource.Resource(Game,Tile,ResourceType)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Resource.Resource(Resource.java:93)	Constructor "Resource.Resource(Game,String)" has 0 references	Resource.Resource(Game,String)	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.Resource.useQuantity(Resource.java:165)	Change visibility of Method "Resource.useQuantity(int)" to private	Resource.useQuantity(int)	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Resource.getTagName(Resource.java:339)	Change visibility of Method "Resource.getTagName()" to default	Resource.getTagName()	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.TileItem.TileItem(TileItem.java:49)	Change visibility of Constructor "TileItem.TileItem(Game,Tile)" to default	TileItem.TileItem(Game,Tile)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.TileItem.TileItem(TileItem.java:66)	Constructor "TileItem.TileItem(Game,FreeColXMLReader)" has 0 references	TileItem.TileItem(Game,FreeColXMLReader)	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.TileItem.TileItem(TileItem.java:78)	Change visibility of Constructor "TileItem.TileItem(Game,String)" to default	TileItem.TileItem(Game,String)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.DiplomaticTrade.DiplomaticTrade(DiplomaticTrade.java:96)	Change visibility of Constructor "DiplomaticTrade.DiplomaticTrade(Game,String)" to private	DiplomaticTrade.DiplomaticTrade(Game,String)	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.DiplomaticTrade.remove(DiplomaticTrade.java:251)	Method "DiplomaticTrade.remove(int)" has 0 references	DiplomaticTrade.remove(int)	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.DiplomaticTrade.iterator(DiplomaticTrade.java:300)	Method "DiplomaticTrade.iterator()" has 0 references	DiplomaticTrade.iterator()	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.DiplomaticTrade.getTagName(DiplomaticTrade.java:540)	Change visibility of Method "DiplomaticTrade.getTagName()" to private	DiplomaticTrade.getTagName()	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.TileItemContainer.TileItemContainer(TileItemContainer.java:92)	Constructor "TileItemContainer.TileItemContainer(Game,String)" has 0 references	TileItemContainer.TileItemContainer(Game,String)	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.TileItemContainer.removeAll(TileItemContainer.java:229)	Method "TileItemContainer.removeAll(Class<T>)" has 0 references	TileItemContainer.removeAll(Class<T>)	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.TileItemContainer.getImprovement(TileItemContainer.java:255)	Change visibility of Method "TileItemContainer.getImprovement(TileImprovementType)" to default	TileItemContainer.getImprovement(TileImprovementType)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.TileItemContainer.removeIncompatibleImprovements(TileItemContainer.java:372)	Change visibility of Method "TileItemContainer.removeIncompatibleImprovements()" to default	TileItemContainer.removeIncompatibleImprovements()	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.TileItemContainer.getProductionModifiers(TileItemContainer.java:424)	Change visibility of Method "TileItemContainer.getProductionModifiers(GoodsType,UnitType)" to default	TileItemContainer.getProductionModifiers(GoodsType,UnitType)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.TileItemContainer.canProduce(TileItemContainer.java:441)	Change visibility of Method "TileItemContainer.canProduce(GoodsType,UnitType)" to default	TileItemContainer.canProduce(GoodsType,UnitType)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.TileItemContainer.getMoveCost(TileItemContainer.java:457)	Change visibility of Method "TileItemContainer.getMoveCost(Tile,Tile,int)" to default	TileItemContainer.getMoveCost(Tile,Tile,int)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.TileItemContainer.contains(TileItemContainer.java:518)	Change visibility of Method "TileItemContainer.contains(TileItem)" to default	TileItemContainer.contains(TileItem)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.TileItemContainer.getTagName(TileItemContainer.java:690)	Change visibility of Method "TileItemContainer.getTagName()" to default	TileItemContainer.getTagName()	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Monarch.MONARCH_MINIMUM_PRICE(Monarch.java:54)	Change visibility of Constant "Monarch.MONARCH_MINIMUM_PRICE" to private	Monarch.MONARCH_MINIMUM_PRICE	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Monarch.HESSIAN_MINIMUM_PRICE(Monarch.java:57)	Change visibility of Constant "Monarch.HESSIAN_MINIMUM_PRICE" to private	Monarch.HESSIAN_MINIMUM_PRICE	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Monarch.MINIMUM_TAX_RATE(Monarch.java:63)	Change visibility of Constant "Monarch.MINIMUM_TAX_RATE" to default	Monarch.MINIMUM_TAX_RATE	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Monarch.Monarch(Monarch.java:177)	Constructor "Monarch.Monarch(Game,String)" has 0 references	Monarch.Monarch(Game,String)	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.Monarch.getTagName(Monarch.java:951)	Change visibility of Method "Monarch.getTagName()" to default	Monarch.getTagName()	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.TileImprovementType.TileImprovementType(TileImprovementType.java:109)	Constructor "TileImprovementType.TileImprovementType(String,Specification)" has 0 references	TileImprovementType.TileImprovementType(String,Specification)	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.TileImprovementType.isWorkerTypeAllowed(TileImprovementType.java:258)	Change visibility of Method "TileImprovementType.isWorkerTypeAllowed(UnitType)" to private	TileImprovementType.isWorkerTypeAllowed(UnitType)	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.TileImprovementType.getBonus(TileImprovementType.java:291)	Change visibility of Method "TileImprovementType.getBonus(GoodsType)" to default	TileImprovementType.getBonus(GoodsType)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.TileImprovementType.getMoveCost(TileImprovementType.java:381)	Change visibility of Method "TileImprovementType.getMoveCost(int)" to default	TileImprovementType.getMoveCost(int)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.TileImprovementType.getTagName(TileImprovementType.java:638)	Change visibility of Method "TileImprovementType.getTagName()" to private	TileImprovementType.getTagName()	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Feature.Feature(Feature.java:73)	Change visibility of Constructor "Feature.Feature(Specification)" to default	Feature.Feature(Specification)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Feature.hasTimeLimit(Feature.java:99)	Method "Feature.hasTimeLimit()" is only called from tests	Feature.hasTimeLimit()	org.ucdetector.analyzeMarkerTestOnly	
net.sf.freecol.common.model.Feature.hasTimeLimit(Feature.java:99)	Change visibility of Method "Feature.hasTimeLimit()" to default	Feature.hasTimeLimit()	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Feature.addScope(Feature.java:172)	Change visibility of Method "Feature.addScope(Scope)" to default	Feature.addScope(Scope)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Feature.isOutOfDate(Feature.java:274)	Change visibility of Method "Feature.isOutOfDate(Turn)" to default	Feature.isOutOfDate(Turn)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Scope.Scope(Scope.java:74)	Change visibility of Constructor "Scope.Scope(FreeColXMLReader)" to default	Scope.Scope(FreeColXMLReader)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Scope.appliesTo(Scope.java:173)	Change visibility of Method "Scope.appliesTo(FreeColObject)" to default	Scope.appliesTo(FreeColObject)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Scope.makeNegatedPersonScope(Scope.java:209)	Change visibility of Method "Scope.makeNegatedPersonScope()" to default	Scope.makeNegatedPersonScope()	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Scope.getTagName(Scope.java:405)	Change visibility of Method "Scope.getTagName()" to default	Scope.getTagName()	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.ColonyTradeItem.ColonyTradeItem(ColonyTradeItem.java:76)	Change visibility of Constructor "ColonyTradeItem.ColonyTradeItem(Game,FreeColXMLReader)" to default	ColonyTradeItem.ColonyTradeItem(Game,FreeColXMLReader)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.ColonyTradeItem.getTagName(ColonyTradeItem.java:205)	Change visibility of Method "ColonyTradeItem.getTagName()" to default	ColonyTradeItem.getTagName()	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.TileTypeChange.<init>(TileTypeChange.java:33)	Change visibility of Class "TileTypeChange" to default - May cause compile errors!	TileTypeChange	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.TileTypeChange.toXML(TileTypeChange.java:161)	Change visibility of Method "TileTypeChange.toXML(FreeColXMLWriter)" to default	TileTypeChange.toXML(FreeColXMLWriter)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.TileTypeChange.readFromXML(TileTypeChange.java:189)	Change visibility of Method "TileTypeChange.readFromXML(FreeColXMLReader,Specification)" to default	TileTypeChange.readFromXML(FreeColXMLReader,Specification)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.TileTypeChange.getTagName(TileTypeChange.java:227)	Change visibility of Method "TileTypeChange.getTagName()" to private	TileTypeChange.getTagName()	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.FeatureContainer.hasAbility(FeatureContainer.java:111)	Change visibility of Method "FeatureContainer.hasAbility(Set<Ability>)" to default	FeatureContainer.hasAbility(Set<Ability>)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.FeatureContainer.containsAbilityKey(FeatureContainer.java:138)	Method "FeatureContainer.containsAbilityKey(String)" has 0 references	FeatureContainer.containsAbilityKey(String)	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.FeatureContainer.getAbilities(FeatureContainer.java:152)	Change visibility of Method "FeatureContainer.getAbilities(String,FreeColSpecObjectType,Turn)" to default	FeatureContainer.getAbilities(String,FreeColSpecObjectType,Turn)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.FeatureContainer.addAbility(FeatureContainer.java:181)	Change visibility of Method "FeatureContainer.addAbility(Ability)" to default	FeatureContainer.addAbility(Ability)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.FeatureContainer.removeAbility(FeatureContainer.java:201)	Change visibility of Method "FeatureContainer.removeAbility(Ability)" to default	FeatureContainer.removeAbility(Ability)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.FeatureContainer.removeAbilities(FeatureContainer.java:217)	Change visibility of Method "FeatureContainer.removeAbilities(String)" to default	FeatureContainer.removeAbilities(String)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.FeatureContainer.getModifiers(FeatureContainer.java:236)	Change visibility of Method "FeatureContainer.getModifiers(String,FreeColSpecObjectType,Turn)" to default	FeatureContainer.getModifiers(String,FreeColSpecObjectType,Turn)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.FeatureContainer.applyModifiers(FeatureContainer.java:270)	Method "FeatureContainer.applyModifiers(float,Turn,String,FreeColSpecObjectType)" is only called from tests	FeatureContainer.applyModifiers(float,Turn,String,FreeColSpecObjectType)	org.ucdetector.analyzeMarkerTestOnly	
net.sf.freecol.common.model.FeatureContainer.applyModifiers(FeatureContainer.java:270)	Change visibility of Method "FeatureContainer.applyModifiers(float,Turn,String,FreeColSpecObjectType)" to default	FeatureContainer.applyModifiers(float,Turn,String,FreeColSpecObjectType)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.FeatureContainer.addModifier(FeatureContainer.java:303)	Change visibility of Method "FeatureContainer.addModifier(Modifier)" to default	FeatureContainer.addModifier(Modifier)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.FeatureContainer.removeModifier(FeatureContainer.java:323)	Change visibility of Method "FeatureContainer.removeModifier(Modifier)" to default	FeatureContainer.removeModifier(Modifier)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.FeatureContainer.removeModifiers(FeatureContainer.java:339)	Change visibility of Method "FeatureContainer.removeModifiers(String)" to default	FeatureContainer.removeModifiers(String)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.FeatureContainer.removeFeatures(FeatureContainer.java:399)	Change visibility of Method "FeatureContainer.removeFeatures(FreeColObject)" to default	FeatureContainer.removeFeatures(FreeColObject)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Building.canBuildNext(Building.java:140)	Change visibility of Method "Building.canBuildNext()" to default	Building.canBuildNext()	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Building.getAdjustedProductionInfo(Building.java:216)	Change visibility of Method "Building.getAdjustedProductionInfo(List<AbstractGoods>,List<AbstractGoods>)" to default	Building.getAdjustedProductionInfo(List<AbstractGoods>,List<AbstractGoods>)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Building.getTagName(Building.java:699)	Change visibility of Method "Building.getTagName()" to default	Building.getTagName()	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Building.UNIT_CHANGE(Building.java:46)	Change visibility of Constant "Building.UNIT_CHANGE" to default	Building.UNIT_CHANGE	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Building.buildingType(Building.java:49)	Change visibility of Field "Building.buildingType" to private	Building.buildingType	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.WorkLocation.EMPTY_LIST(WorkLocation.java:58)	Change visibility of Constant "WorkLocation.EMPTY_LIST" to default	WorkLocation.EMPTY_LIST	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.WorkLocation.Suggestion(WorkLocation.java:92)	Change visibility of Constructor "WorkLocation.Suggestion.Suggestion(WorkLocation,UnitType,UnitType,*,*)" to private	WorkLocation.Suggestion.Suggestion(WorkLocation,UnitType,UnitType,*,*)	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.WorkLocation.WorkLocation(WorkLocation.java:138)	Change visibility of Constructor "WorkLocation.WorkLocation(Game,String)" to default	WorkLocation.WorkLocation(Game,String)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.WorkLocation.getBestProductionType(WorkLocation.java:208)	Change visibility of Method "WorkLocation.getBestProductionType(boolean,GoodsType)" to private	WorkLocation.getBestProductionType(boolean,GoodsType)	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.WorkLocation.getOccupation(WorkLocation.java:234)	Change visibility of Method "WorkLocation.getOccupation(Unit,boolean)" to private	WorkLocation.getOccupation(Unit,boolean)	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.WorkLocation.getOccupation(WorkLocation.java:263)	Change visibility of Method "WorkLocation.getOccupation(UnitType)" to private	WorkLocation.getOccupation(UnitType)	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.WorkLocation.hasInputs(WorkLocation.java:454)	Method "WorkLocation.hasInputs()" has 0 references	WorkLocation.hasInputs()	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.WorkLocation.hasOutputs(WorkLocation.java:464)	Change visibility of Method "WorkLocation.hasOutputs()" to default	WorkLocation.hasOutputs()	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.WorkLocation.newType(WorkLocation.java:72)	Change visibility of Field "WorkLocation.Suggestion.newType" to private	WorkLocation.Suggestion.newType	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.StringTemplate.StringTemplate(StringTemplate.java:86)	Change visibility of Constructor "StringTemplate.StringTemplate(String,StringTemplate)" to private	StringTemplate.StringTemplate(String,StringTemplate)	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.StringTemplate.StringTemplate(StringTemplate.java:116)	Change visibility of Constructor "StringTemplate.StringTemplate(FreeColXMLReader)" to private	StringTemplate.StringTemplate(FreeColXMLReader)	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.StringTemplate.key(StringTemplate.java:134)	Change visibility of Method "StringTemplate.key(Named)" to default	StringTemplate.key(Named)	org.ucdetector.analyzeMarkerVisibilityDefault	
